organisationunitname,date,value,product
Bungoma County,2021-10-01,17,DMPA SC
Bungoma County,2021-11-01,17,DMPA SC
Bungoma County,2021-12-01,13,DMPA SC
Bungoma County,2022-01-01,4,DMPA SC
Bungoma County,2022-02-01,NA,DMPA SC
Bungoma County,2022-03-01,NA,DMPA SC
Bungoma County,2022-04-01,18,DMPA SC
Bungoma County,2022-05-01,31,DMPA SC
Bungoma County,2022-06-01,NA,DMPA SC
Busia County,2021-07-01,NA,DMPA SC
Busia County,2021-08-01,57,DMPA SC
Busia County,2021-09-01,NA,DMPA SC
Busia County,2021-10-01,NA,DMPA SC
Busia County,2021-11-01,30,DMPA SC
Busia County,2021-12-01,14,DMPA SC
Busia County,2022-01-01,13,DMPA SC
Busia County,2022-02-01,18,DMPA SC
Busia County,2022-03-01,NA,DMPA SC
Busia County,2022-04-01,123,DMPA SC
Busia County,2022-05-01,58,DMPA SC
Busia County,2022-06-01,1,DMPA SC
Elgeyo Marakwet County,2021-07-01,NA,DMPA SC
Elgeyo Marakwet County,2021-08-01,NA,DMPA SC
Elgeyo Marakwet County,2021-09-01,NA,DMPA SC
Elgeyo Marakwet County,2021-10-01,3,DMPA SC
Elgeyo Marakwet County,2021-11-01,1,DMPA SC
Elgeyo Marakwet County,2021-12-01,NA,DMPA SC
Elgeyo Marakwet County,2022-01-01,1,DMPA SC
Elgeyo Marakwet County,2022-02-01,NA,DMPA SC
Elgeyo Marakwet County,2022-03-01,NA,DMPA SC
Elgeyo Marakwet County,2022-04-01,1,DMPA SC
Elgeyo Marakwet County,2022-05-01,NA,DMPA SC
Elgeyo Marakwet County,2022-06-01,7,DMPA SC
Embu County,2021-07-01,19,DMPA SC
Embu County,2021-08-01,NA,DMPA SC
Embu County,2021-09-01,NA,DMPA SC
Embu County,2021-10-01,6,DMPA SC
Embu County,2021-11-01,6,DMPA SC
Embu County,2021-12-01,3,DMPA SC
Embu County,2022-01-01,18,DMPA SC
Embu County,2022-02-01,18,DMPA SC
Embu County,2022-03-01,7,DMPA SC
Embu County,2022-04-01,NA,DMPA SC
Embu County,2022-05-01,3,DMPA SC
Embu County,2022-06-01,47,DMPA SC
Garissa County,2021-07-01,2,DMPA SC
Garissa County,2021-08-01,6,DMPA SC
Garissa County,2021-09-01,NA,DMPA SC
Garissa County,2021-10-01,1,DMPA SC
Garissa County,2021-11-01,2,DMPA SC
Garissa County,2021-12-01,NA,DMPA SC
Garissa County,2022-01-01,NA,DMPA SC
Garissa County,2022-02-01,7,DMPA SC
Garissa County,2022-03-01,NA,DMPA SC
Garissa County,2022-04-01,58,DMPA SC
Garissa County,2022-05-01,12,DMPA SC
Garissa County,2022-06-01,NA,DMPA SC
Homa Bay County,2021-07-01,NA,DMPA SC
Homa Bay County,2021-08-01,19,DMPA SC
Homa Bay County,2021-09-01,4,DMPA SC
Homa Bay County,2021-10-01,43,DMPA SC
Homa Bay County,2021-11-01,17,DMPA SC
Homa Bay County,2021-12-01,21,DMPA SC
Homa Bay County,2022-01-01,27,DMPA SC
Homa Bay County,2022-02-01,10,DMPA SC
Homa Bay County,2022-03-01,6,DMPA SC
Homa Bay County,2022-04-01,34,DMPA SC
Homa Bay County,2022-05-01,3,DMPA SC
Homa Bay County,2022-06-01,13,DMPA SC
Isiolo County,2021-07-01,NA,DMPA SC
Isiolo County,2021-08-01,NA,DMPA SC
Isiolo County,2021-09-01,NA,DMPA SC
Isiolo County,2021-10-01,20,DMPA SC
Isiolo County,2021-11-01,NA,DMPA SC
Isiolo County,2021-12-01,NA,DMPA SC
Isiolo County,2022-01-01,NA,DMPA SC
Isiolo County,2022-02-01,NA,DMPA SC
Isiolo County,2022-03-01,NA,DMPA SC
Isiolo County,2022-04-01,NA,DMPA SC
Isiolo County,2022-05-01,NA,DMPA SC
Isiolo County,2022-06-01,NA,DMPA SC
Kajiado County,2021-07-01,2,DMPA SC
Kajiado County,2021-08-01,5,DMPA SC
Kajiado County,2021-09-01,7,DMPA SC
Kajiado County,2021-10-01,22,DMPA SC
Kajiado County,2021-11-01,32,DMPA SC
Kajiado County,2021-12-01,4,DMPA SC
Kajiado County,2022-01-01,9,DMPA SC
Kajiado County,2022-02-01,50,DMPA SC
Kajiado County,2022-03-01,120,DMPA SC
Kajiado County,2022-04-01,20,DMPA SC
Kajiado County,2022-05-01,19,DMPA SC
Kajiado County,2022-06-01,21,DMPA SC
Kakamega County,2021-07-01,8,DMPA SC
Kakamega County,2021-08-01,70,DMPA SC
Kakamega County,2021-09-01,22,DMPA SC
Kakamega County,2021-10-01,NA,DMPA SC
Kakamega County,2021-11-01,41,DMPA SC
Kakamega County,2021-12-01,177,DMPA SC
Kakamega County,2022-01-01,312,DMPA SC
Kakamega County,2022-02-01,13,DMPA SC
Kakamega County,2022-03-01,60,DMPA SC
Kakamega County,2022-04-01,90,DMPA SC
Kakamega County,2022-05-01,11,DMPA SC
Kakamega County,2022-06-01,NA,DMPA SC
Kericho County,2021-07-01,11,DMPA SC
Kericho County,2021-08-01,5,DMPA SC
Kericho County,2021-09-01,NA,DMPA SC
Kericho County,2021-10-01,10,DMPA SC
Kericho County,2021-11-01,13,DMPA SC
Kericho County,2021-12-01,16,DMPA SC
Kericho County,2022-01-01,NA,DMPA SC
Kericho County,2022-02-01,NA,DMPA SC
Kericho County,2022-03-01,NA,DMPA SC
Kericho County,2022-04-01,NA,DMPA SC
Kericho County,2022-05-01,NA,DMPA SC
Kericho County,2022-06-01,28,DMPA SC
Kiambu County,2021-07-01,23,DMPA SC
Kiambu County,2021-08-01,61,DMPA SC
Kiambu County,2021-09-01,NA,DMPA SC
Kiambu County,2021-10-01,59,DMPA SC
Kiambu County,2021-11-01,71,DMPA SC
Kiambu County,2021-12-01,60,DMPA SC
Kiambu County,2022-01-01,25,DMPA SC
Kiambu County,2022-02-01,40,DMPA SC
Kiambu County,2022-03-01,118,DMPA SC
Kiambu County,2022-04-01,56,DMPA SC
Kiambu County,2022-05-01,93,DMPA SC
Kiambu County,2022-06-01,135,DMPA SC
Kilifi County,2021-07-01,86,DMPA SC
Kilifi County,2021-08-01,NA,DMPA SC
Kilifi County,2021-09-01,13,DMPA SC
Kilifi County,2021-10-01,46,DMPA SC
Kilifi County,2021-11-01,3,DMPA SC
Kilifi County,2021-12-01,1,DMPA SC
Kilifi County,2022-01-01,1,DMPA SC
Kilifi County,2022-02-01,NA,DMPA SC
Kilifi County,2022-03-01,16,DMPA SC
Kilifi County,2022-04-01,57,DMPA SC
Kilifi County,2022-05-01,14,DMPA SC
Kilifi County,2022-06-01,NA,DMPA SC
Kirinyaga County,2021-07-01,306,DMPA SC
Kirinyaga County,2021-08-01,199,DMPA SC
Kirinyaga County,2021-09-01,192,DMPA SC
Kirinyaga County,2021-10-01,138,DMPA SC
Kirinyaga County,2021-11-01,376,DMPA SC
Kirinyaga County,2021-12-01,610,DMPA SC
Kirinyaga County,2022-01-01,555,DMPA SC
Kirinyaga County,2022-02-01,NA,DMPA SC
Kirinyaga County,2022-03-01,NA,DMPA SC
Kirinyaga County,2022-04-01,NA,DMPA SC
Kirinyaga County,2022-05-01,NA,DMPA SC
Kirinyaga County,2022-06-01,NA,DMPA SC
Kisii County,2021-07-01,283,DMPA SC
Kisii County,2021-08-01,10,DMPA SC
Kisii County,2021-09-01,40,DMPA SC
Kisii County,2021-10-01,36,DMPA SC
Kisii County,2021-11-01,31,DMPA SC
Kisii County,2021-12-01,22,DMPA SC
Kisii County,2022-01-01,41,DMPA SC
Kisii County,2022-02-01,27,DMPA SC
Kisii County,2022-03-01,NA,DMPA SC
Kisii County,2022-04-01,NA,DMPA SC
Kisii County,2022-05-01,NA,DMPA SC
Kisii County,2022-06-01,NA,DMPA SC
Kisumu County,2021-07-01,4,DMPA SC
Kisumu County,2021-08-01,2,DMPA SC
Kisumu County,2021-09-01,3,DMPA SC
Kisumu County,2021-10-01,2,DMPA SC
Kisumu County,2021-11-01,48,DMPA SC
Kisumu County,2021-12-01,25,DMPA SC
Kisumu County,2022-01-01,82,DMPA SC
Kisumu County,2022-02-01,7,DMPA SC
Kisumu County,2022-03-01,NA,DMPA SC
Kisumu County,2022-04-01,141,DMPA SC
Kisumu County,2022-05-01,NA,DMPA SC
Kisumu County,2022-06-01,NA,DMPA SC
Kitui County,2021-07-01,26,DMPA SC
Kitui County,2021-08-01,7,DMPA SC
Kitui County,2021-09-01,43,DMPA SC
Kitui County,2021-10-01,46,DMPA SC
Kitui County,2021-11-01,48,DMPA SC
Kitui County,2021-12-01,82,DMPA SC
Kitui County,2022-01-01,42,DMPA SC
Kitui County,2022-02-01,NA,DMPA SC
Kitui County,2022-03-01,30,DMPA SC
Kitui County,2022-04-01,NA,DMPA SC
Kitui County,2022-05-01,4,DMPA SC
Kitui County,2022-06-01,NA,DMPA SC
Kwale County,2021-07-01,39,DMPA SC
Kwale County,2021-08-01,1298,DMPA SC
Kwale County,2021-09-01,1132,DMPA SC
Kwale County,2021-10-01,NA,DMPA SC
Kwale County,2021-11-01,NA,DMPA SC
Kwale County,2021-12-01,4,DMPA SC
Kwale County,2022-01-01,216,DMPA SC
Kwale County,2022-02-01,1,DMPA SC
Kwale County,2022-03-01,107,DMPA SC
Kwale County,2022-04-01,1,DMPA SC
Kwale County,2022-05-01,1,DMPA SC
Kwale County,2022-06-01,NA,DMPA SC
Laikipia County,2021-07-01,20,DMPA SC
Laikipia County,2021-08-01,NA,DMPA SC
Laikipia County,2021-09-01,NA,DMPA SC
Laikipia County,2021-10-01,NA,DMPA SC
Laikipia County,2021-11-01,1,DMPA SC
Laikipia County,2021-12-01,NA,DMPA SC
Laikipia County,2022-01-01,NA,DMPA SC
Laikipia County,2022-02-01,NA,DMPA SC
Laikipia County,2022-03-01,1,DMPA SC
Laikipia County,2022-04-01,NA,DMPA SC
Laikipia County,2022-05-01,21,DMPA SC
Laikipia County,2022-06-01,4,DMPA SC
Lamu County,2021-07-01,NA,DMPA SC
Lamu County,2021-08-01,NA,DMPA SC
Lamu County,2021-09-01,NA,DMPA SC
Lamu County,2021-10-01,NA,DMPA SC
Lamu County,2021-11-01,NA,DMPA SC
Lamu County,2021-12-01,NA,DMPA SC
Lamu County,2022-01-01,NA,DMPA SC
Lamu County,2022-02-01,NA,DMPA SC
Lamu County,2022-03-01,NA,DMPA SC
Lamu County,2022-04-01,3,DMPA SC
Lamu County,2022-05-01,NA,DMPA SC
Lamu County,2022-06-01,NA,DMPA SC
Machakos County,2021-07-01,42,DMPA SC
Machakos County,2021-08-01,9,DMPA SC
Machakos County,2021-09-01,1,DMPA SC
Machakos County,2021-10-01,10,DMPA SC
Machakos County,2021-11-01,1,DMPA SC
Machakos County,2021-12-01,2,DMPA SC
Machakos County,2022-01-01,NA,DMPA SC
Machakos County,2022-02-01,370,DMPA SC
Machakos County,2022-03-01,471,DMPA SC
Machakos County,2022-04-01,7,DMPA SC
Machakos County,2022-05-01,NA,DMPA SC
Machakos County,2022-06-01,8,DMPA SC
Makueni County,2021-07-01,5,DMPA SC
Makueni County,2021-08-01,26,DMPA SC
Makueni County,2021-09-01,32,DMPA SC
Makueni County,2021-10-01,28,DMPA SC
Makueni County,2021-11-01,25,DMPA SC
Makueni County,2021-12-01,34,DMPA SC
Makueni County,2022-01-01,NA,DMPA SC
Makueni County,2022-02-01,NA,DMPA SC
Makueni County,2022-03-01,24,DMPA SC
Makueni County,2022-04-01,2,DMPA SC
Makueni County,2022-05-01,NA,DMPA SC
Makueni County,2022-06-01,5,DMPA SC
Mandera County,2021-07-01,9,DMPA SC
Mandera County,2021-08-01,10,DMPA SC
Mandera County,2021-09-01,NA,DMPA SC
Mandera County,2021-10-01,NA,DMPA SC
Mandera County,2021-11-01,NA,DMPA SC
Mandera County,2021-12-01,3,DMPA SC
Mandera County,2022-01-01,4,DMPA SC
Mandera County,2022-02-01,NA,DMPA SC
Mandera County,2022-03-01,NA,DMPA SC
Mandera County,2022-04-01,NA,DMPA SC
Mandera County,2022-05-01,NA,DMPA SC
Mandera County,2022-06-01,NA,DMPA SC
Marsabit County,2021-07-01,NA,DMPA SC
Marsabit County,2021-08-01,4,DMPA SC
Marsabit County,2021-09-01,NA,DMPA SC
Marsabit County,2021-10-01,NA,DMPA SC
Marsabit County,2021-11-01,NA,DMPA SC
Marsabit County,2021-12-01,1,DMPA SC
Marsabit County,2022-01-01,4,DMPA SC
Marsabit County,2022-02-01,NA,DMPA SC
Marsabit County,2022-03-01,NA,DMPA SC
Marsabit County,2022-04-01,1,DMPA SC
Marsabit County,2022-05-01,1,DMPA SC
Marsabit County,2022-06-01,NA,DMPA SC
Meru County,2021-07-01,27,DMPA SC
Meru County,2021-08-01,33,DMPA SC
Meru County,2021-09-01,78,DMPA SC
Meru County,2021-10-01,1,DMPA SC
Meru County,2021-11-01,118,DMPA SC
Meru County,2021-12-01,120,DMPA SC
Meru County,2022-01-01,113,DMPA SC
Meru County,2022-02-01,53,DMPA SC
Meru County,2022-03-01,101,DMPA SC
Meru County,2022-04-01,5,DMPA SC
Meru County,2022-05-01,69,DMPA SC
Meru County,2022-06-01,27,DMPA SC
Migori County,2021-07-01,NA,DMPA SC
Migori County,2021-08-01,41,DMPA SC
Migori County,2021-09-01,35,DMPA SC
Migori County,2021-10-01,85,DMPA SC
Migori County,2021-11-01,57,DMPA SC
Migori County,2021-12-01,NA,DMPA SC
Migori County,2022-01-01,96,DMPA SC
Migori County,2022-02-01,NA,DMPA SC
Migori County,2022-03-01,7,DMPA SC
Migori County,2022-04-01,NA,DMPA SC
Migori County,2022-05-01,7,DMPA SC
Migori County,2022-06-01,NA,DMPA SC
Mombasa County,2021-07-01,9,DMPA SC
Mombasa County,2021-08-01,NA,DMPA SC
Mombasa County,2021-09-01,7,DMPA SC
Mombasa County,2021-10-01,20,DMPA SC
Mombasa County,2021-11-01,36,DMPA SC
Mombasa County,2021-12-01,33,DMPA SC
Mombasa County,2022-01-01,37,DMPA SC
Mombasa County,2022-02-01,9,DMPA SC
Mombasa County,2022-03-01,87,DMPA SC
Mombasa County,2022-04-01,207,DMPA SC
Mombasa County,2022-05-01,292,DMPA SC
Mombasa County,2022-06-01,151,DMPA SC
Muranga County,2021-07-01,NA,DMPA SC
Muranga County,2021-08-01,36,DMPA SC
Muranga County,2021-09-01,NA,DMPA SC
Muranga County,2021-10-01,NA,DMPA SC
Muranga County,2021-11-01,NA,DMPA SC
Muranga County,2021-12-01,2,DMPA SC
Muranga County,2022-01-01,55,DMPA SC
Muranga County,2022-02-01,54,DMPA SC
Muranga County,2022-03-01,69,DMPA SC
Muranga County,2022-04-01,59,DMPA SC
Muranga County,2022-05-01,47,DMPA SC
Muranga County,2022-06-01,27,DMPA SC
Nairobi County,2021-07-01,143,DMPA SC
Nairobi County,2021-08-01,128,DMPA SC
Nairobi County,2021-09-01,204,DMPA SC
Nairobi County,2021-10-01,124,DMPA SC
Nairobi County,2021-11-01,977,DMPA SC
Nairobi County,2021-12-01,776,DMPA SC
Nairobi County,2022-01-01,815,DMPA SC
Nairobi County,2022-02-01,262,DMPA SC
Nairobi County,2022-03-01,594,DMPA SC
Nairobi County,2022-04-01,278,DMPA SC
Nairobi County,2022-05-01,292,DMPA SC
Nairobi County,2022-06-01,190,DMPA SC
Nakuru County,2021-07-01,502,DMPA SC
Nakuru County,2021-08-01,27,DMPA SC
Nakuru County,2021-09-01,108,DMPA SC
Nakuru County,2021-10-01,117,DMPA SC
Nakuru County,2021-11-01,101,DMPA SC
Nakuru County,2021-12-01,91,DMPA SC
Nakuru County,2022-01-01,262,DMPA SC
Nakuru County,2022-02-01,44,DMPA SC
Nakuru County,2022-03-01,45,DMPA SC
Nakuru County,2022-04-01,94,DMPA SC
Nakuru County,2022-05-01,253,DMPA SC
Nakuru County,2022-06-01,265,DMPA SC
Nandi County,2021-07-01,NA,DMPA SC
Nandi County,2021-08-01,NA,DMPA SC
Nandi County,2021-09-01,16,DMPA SC
Nandi County,2021-10-01,NA,DMPA SC
Nandi County,2021-11-01,7,DMPA SC
Nandi County,2021-12-01,97,DMPA SC
Nandi County,2022-01-01,NA,DMPA SC
Nandi County,2022-02-01,26,DMPA SC
Nandi County,2022-03-01,45,DMPA SC
Nandi County,2022-04-01,NA,DMPA SC
Nandi County,2022-05-01,NA,DMPA SC
Nandi County,2022-06-01,6,DMPA SC
Narok County,2021-07-01,15,DMPA SC
Narok County,2021-08-01,45,DMPA SC
Narok County,2021-09-01,NA,DMPA SC
Narok County,2021-10-01,NA,DMPA SC
Narok County,2021-11-01,8,DMPA SC
Narok County,2021-12-01,35,DMPA SC
Narok County,2022-01-01,11,DMPA SC
Narok County,2022-02-01,21,DMPA SC
Narok County,2022-03-01,NA,DMPA SC
Narok County,2022-04-01,NA,DMPA SC
Narok County,2022-05-01,1,DMPA SC
Narok County,2022-06-01,NA,DMPA SC
Nyamira County,2021-07-01,47,DMPA SC
Nyamira County,2021-08-01,32,DMPA SC
Nyamira County,2021-09-01,149,DMPA SC
Nyamira County,2021-10-01,58,DMPA SC
Nyamira County,2021-11-01,40,DMPA SC
Nyamira County,2021-12-01,16,DMPA SC
Nyamira County,2022-01-01,81,DMPA SC
Nyamira County,2022-02-01,128,DMPA SC
Nyamira County,2022-03-01,246,DMPA SC
Nyamira County,2022-04-01,NA,DMPA SC
Nyamira County,2022-05-01,14,DMPA SC
Nyamira County,2022-06-01,NA,DMPA SC
Nyandarua County,2021-07-01,NA,DMPA SC
Nyandarua County,2021-08-01,8,DMPA SC
Nyandarua County,2021-09-01,NA,DMPA SC
Nyandarua County,2021-10-01,NA,DMPA SC
Nyandarua County,2021-11-01,11,DMPA SC
Nyandarua County,2021-12-01,16,DMPA SC
Nyandarua County,2022-01-01,NA,DMPA SC
Nyandarua County,2022-02-01,NA,DMPA SC
Nyandarua County,2022-03-01,NA,DMPA SC
Nyandarua County,2022-04-01,NA,DMPA SC
Nyandarua County,2022-05-01,31,DMPA SC
Nyandarua County,2022-06-01,14,DMPA SC
Nyeri County,2021-07-01,20,DMPA SC
Nyeri County,2021-08-01,1,DMPA SC
Nyeri County,2021-09-01,10,DMPA SC
Nyeri County,2021-10-01,22,DMPA SC
Nyeri County,2021-11-01,35,DMPA SC
Nyeri County,2021-12-01,5,DMPA SC
Nyeri County,2022-01-01,12,DMPA SC
Nyeri County,2022-02-01,11,DMPA SC
Nyeri County,2022-03-01,23,DMPA SC
Nyeri County,2022-04-01,9,DMPA SC
Nyeri County,2022-05-01,28,DMPA SC
Nyeri County,2022-06-01,16,DMPA SC
Samburu County,2021-07-01,11,DMPA SC
Samburu County,2021-08-01,23,DMPA SC
Samburu County,2021-09-01,NA,DMPA SC
Samburu County,2021-10-01,3,DMPA SC
Samburu County,2021-11-01,2,DMPA SC
Samburu County,2021-12-01,NA,DMPA SC
Samburu County,2022-01-01,1,DMPA SC
Samburu County,2022-02-01,3,DMPA SC
Samburu County,2022-03-01,NA,DMPA SC
Samburu County,2022-04-01,5,DMPA SC
Samburu County,2022-05-01,52,DMPA SC
Samburu County,2022-06-01,103,DMPA SC
Siaya County,2021-07-01,NA,DMPA SC
Siaya County,2021-08-01,202,DMPA SC
Siaya County,2021-09-01,245,DMPA SC
Siaya County,2021-10-01,46,DMPA SC
Siaya County,2021-11-01,40,DMPA SC
Siaya County,2021-12-01,24,DMPA SC
Siaya County,2022-01-01,122,DMPA SC
Siaya County,2022-02-01,43,DMPA SC
Siaya County,2022-03-01,177,DMPA SC
Siaya County,2022-04-01,86,DMPA SC
Siaya County,2022-05-01,13,DMPA SC
Siaya County,2022-06-01,NA,DMPA SC
Taita Taveta County,2021-07-01,NA,DMPA SC
Taita Taveta County,2021-08-01,NA,DMPA SC
Taita Taveta County,2021-09-01,NA,DMPA SC
Taita Taveta County,2021-10-01,NA,DMPA SC
Taita Taveta County,2021-11-01,NA,DMPA SC
Taita Taveta County,2021-12-01,NA,DMPA SC
Taita Taveta County,2022-01-01,NA,DMPA SC
Taita Taveta County,2022-02-01,NA,DMPA SC
Taita Taveta County,2022-03-01,NA,DMPA SC
Taita Taveta County,2022-04-01,NA,DMPA SC
Taita Taveta County,2022-05-01,NA,DMPA SC
Taita Taveta County,2022-06-01,NA,DMPA SC
Tana River County,2021-07-01,NA,DMPA SC
Tana River County,2021-08-01,NA,DMPA SC
Tana River County,2021-09-01,50,DMPA SC
Tana River County,2021-10-01,NA,DMPA SC
Tana River County,2021-11-01,NA,DMPA SC
Tana River County,2021-12-01,6,DMPA SC
Tana River County,2022-01-01,1,DMPA SC
Tana River County,2022-02-01,6,DMPA SC
Tana River County,2022-03-01,34,DMPA SC
Tana River County,2022-04-01,NA,DMPA SC
Tana River County,2022-05-01,NA,DMPA SC
Tana River County,2022-06-01,NA,DMPA SC
Tharaka Nithi County,2021-07-01,NA,DMPA SC
Tharaka Nithi County,2021-08-01,13,DMPA SC
Tharaka Nithi County,2021-09-01,90,DMPA SC
Tharaka Nithi County,2021-10-01,43,DMPA SC
Tharaka Nithi County,2021-11-01,55,DMPA SC
Tharaka Nithi County,2021-12-01,2,DMPA SC
Tharaka Nithi County,2022-01-01,NA,DMPA SC
Tharaka Nithi County,2022-02-01,9,DMPA SC
Tharaka Nithi County,2022-03-01,NA,DMPA SC
Tharaka Nithi County,2022-04-01,2,DMPA SC
Tharaka Nithi County,2022-05-01,25,DMPA SC
Tharaka Nithi County,2022-06-01,NA,DMPA SC
Trans Nzoia County,2021-07-01,32,DMPA SC
Trans Nzoia County,2021-08-01,NA,DMPA SC
Trans Nzoia County,2021-09-01,NA,DMPA SC
Trans Nzoia County,2021-10-01,NA,DMPA SC
Trans Nzoia County,2021-11-01,NA,DMPA SC
Trans Nzoia County,2021-12-01,NA,DMPA SC
Trans Nzoia County,2022-01-01,NA,DMPA SC
Trans Nzoia County,2022-02-01,NA,DMPA SC
Trans Nzoia County,2022-03-01,NA,DMPA SC
Trans Nzoia County,2022-04-01,NA,DMPA SC
Trans Nzoia County,2022-05-01,5,DMPA SC
Trans Nzoia County,2022-06-01,NA,DMPA SC
Turkana County,2021-07-01,2,DMPA SC
Turkana County,2021-08-01,12,DMPA SC
Turkana County,2021-09-01,1,DMPA SC
Turkana County,2021-10-01,9,DMPA SC
Turkana County,2021-11-01,9,DMPA SC
Turkana County,2021-12-01,28,DMPA SC
Turkana County,2022-01-01,22,DMPA SC
Turkana County,2022-02-01,2,DMPA SC
Turkana County,2022-03-01,9,DMPA SC
Turkana County,2022-04-01,5,DMPA SC
Turkana County,2022-05-01,7,DMPA SC
Turkana County,2022-06-01,1,DMPA SC
Uasin Gishu County,2021-07-01,73,DMPA SC
Uasin Gishu County,2021-08-01,86,DMPA SC
Uasin Gishu County,2021-09-01,103,DMPA SC
Uasin Gishu County,2021-10-01,36,DMPA SC
Uasin Gishu County,2021-11-01,3,DMPA SC
Uasin Gishu County,2021-12-01,38,DMPA SC
Uasin Gishu County,2022-01-01,92,DMPA SC
Uasin Gishu County,2022-02-01,21,DMPA SC
Uasin Gishu County,2022-03-01,160,DMPA SC
Uasin Gishu County,2022-04-01,90,DMPA SC
Uasin Gishu County,2022-05-01,6,DMPA SC
Uasin Gishu County,2022-06-01,36,DMPA SC
Vihiga County,2021-07-01,17,DMPA SC
Vihiga County,2021-08-01,NA,DMPA SC
Vihiga County,2021-09-01,17,DMPA SC
Vihiga County,2021-10-01,NA,DMPA SC
Vihiga County,2021-11-01,8,DMPA SC
Vihiga County,2021-12-01,15,DMPA SC
Vihiga County,2022-01-01,3,DMPA SC
Vihiga County,2022-02-01,NA,DMPA SC
Vihiga County,2022-03-01,2,DMPA SC
Vihiga County,2022-04-01,6,DMPA SC
Vihiga County,2022-05-01,62,DMPA SC
Vihiga County,2022-06-01,NA,DMPA SC
Wajir County,2021-07-01,1,DMPA SC
Wajir County,2021-08-01,10,DMPA SC
Wajir County,2021-09-01,NA,DMPA SC
Wajir County,2021-10-01,NA,DMPA SC
Wajir County,2021-11-01,125,DMPA SC
Wajir County,2021-12-01,NA,DMPA SC
Wajir County,2022-01-01,1,DMPA SC
Wajir County,2022-02-01,NA,DMPA SC
Wajir County,2022-03-01,5,DMPA SC
Wajir County,2022-04-01,2,DMPA SC
Wajir County,2022-05-01,7,DMPA SC
Wajir County,2022-06-01,NA,DMPA SC
West Pokot County,2021-07-01,3,DMPA SC
West Pokot County,2021-08-01,NA,DMPA SC
West Pokot County,2021-09-01,12,DMPA SC
West Pokot County,2021-10-01,6,DMPA SC
West Pokot County,2021-11-01,6,DMPA SC
West Pokot County,2021-12-01,5,DMPA SC
West Pokot County,2022-01-01,NA,DMPA SC
West Pokot County,2022-02-01,NA,DMPA SC
West Pokot County,2022-03-01,5,DMPA SC
West Pokot County,2022-04-01,23,DMPA SC
West Pokot County,2022-05-01,1,DMPA SC
West Pokot County,2022-06-01,7,DMPA SC
Baringo County,2021-07-01,18,EC Pills
Baringo County,2021-08-01,59,EC Pills
Baringo County,2021-09-01,21,EC Pills
Baringo County,2021-10-01,56,EC Pills
Baringo County,2021-11-01,571,EC Pills
Baringo County,2021-12-01,19,EC Pills
Baringo County,2022-01-01,4,EC Pills
Baringo County,2022-02-01,758,EC Pills
Baringo County,2022-03-01,41,EC Pills
Baringo County,2022-04-01,33,EC Pills
Baringo County,2022-05-01,43,EC Pills
Baringo County,2022-06-01,96,EC Pills
Bomet County,2021-07-01,3,EC Pills
Bomet County,2021-08-01,2,EC Pills
Bomet County,2021-09-01,2,EC Pills
Bomet County,2021-10-01,1,EC Pills
Bomet County,2021-11-01,1,EC Pills
Bomet County,2021-12-01,NA,EC Pills
Bomet County,2022-01-01,8,EC Pills
Bomet County,2022-02-01,NA,EC Pills
Bomet County,2022-03-01,NA,EC Pills
Bomet County,2022-04-01,2,EC Pills
Bomet County,2022-05-01,2,EC Pills
Bomet County,2022-06-01,NA,EC Pills
Bungoma County,2021-07-01,24,EC Pills
Bungoma County,2021-08-01,45,EC Pills
Bungoma County,2021-09-01,29,EC Pills
Bungoma County,2021-10-01,37,EC Pills
Bungoma County,2021-11-01,41,EC Pills
Bungoma County,2021-12-01,43,EC Pills
Bungoma County,2022-01-01,17,EC Pills
Bungoma County,2022-02-01,12,EC Pills
Bungoma County,2022-03-01,29,EC Pills
Bungoma County,2022-04-01,20,EC Pills
Bungoma County,2022-05-01,29,EC Pills
Bungoma County,2022-06-01,21,EC Pills
Busia County,2021-07-01,NA,EC Pills
Busia County,2021-08-01,NA,EC Pills
Busia County,2021-09-01,NA,EC Pills
Busia County,2021-10-01,NA,EC Pills
Busia County,2021-11-01,361,EC Pills
Busia County,2021-12-01,144,EC Pills
Busia County,2022-01-01,1,EC Pills
Busia County,2022-02-01,44,EC Pills
Busia County,2022-03-01,36,EC Pills
Busia County,2022-04-01,40,EC Pills
Busia County,2022-05-01,42,EC Pills
Busia County,2022-06-01,32,EC Pills
Elgeyo Marakwet County,2021-07-01,413,EC Pills
Elgeyo Marakwet County,2021-08-01,114,EC Pills
Elgeyo Marakwet County,2021-09-01,62,EC Pills
Elgeyo Marakwet County,2021-10-01,192,EC Pills
Elgeyo Marakwet County,2021-11-01,639,EC Pills
Elgeyo Marakwet County,2021-12-01,78,EC Pills
Elgeyo Marakwet County,2022-01-01,61,EC Pills
Elgeyo Marakwet County,2022-02-01,359,EC Pills
