"Report_ID","Service_Name","Channel","Customer_Name","State","Ticket_Open_Time","Ticket_Resp_Time","Issue_Res_Time","Fault_Type","Operator","Manager","Ticket_Close_Time","Ticket_Status","Business_Status","Response_Time","Resolve_Time","Weekdays","Hour_Of_Day"
"AXA-20201210-5671-WLESS","Wireless","Social Media","Best Land","DELTA",2020-12-10 14:17:34,2020-12-10 14:26:04,2020-12-10 19:29:37,"Customers End","Amelia","Kerry",2020-12-11 00:03:32,"Completed","Closed","00:08:30","05:03:33","Thursday"," 2PM"
"AXA-20201201-4960-WLESS","Wireless","Chatbot","Lemway","ZAMFARA",2020-12-01 11:34:43,2020-12-01 11:43:54,2020-12-01 15:05:07,"Line damage","Amelia","Kerry",2020-12-01 20:21:27,"Completed","Closed","00:09:11","03:21:13","Tuesday","11AM"
"AXA-20201219-3669-HSE","High speed Internet","Social Media","Cassava","RIVERS",2020-12-19 15:58:40,2020-12-19 16:02:14,2020-12-19 21:22:48,"Customers End","Amelia","Kerry",2020-12-20 03:12:35,"Completed","Closed","00:03:34","05:20:34","Saturday"," 3PM"
"AXA-20201220-3357-WiFi7","WiFI - 7","Email","Nabett","LAGOS",2020-12-20 08:33:50,2020-12-20 08:37:03,2020-12-20 14:11:47,"Customers End","Amelia","Kerry",2020-12-20 18:06:01,"Completed","Closed","00:03:13","05:34:44","Sunday"," 8AM"
"AXA-20201218-2882-WiFi3","WiFI - 3","Email","Transnational","NIGER",2020-12-18 10:12:02,2020-12-18 10:22:42,2020-12-18 13:44:58,"Customers End","Amelia","Kerry",2020-12-18 17:02:15,"Completed","Closed","00:10:40","03:22:16","Friday","10AM"
"AXA-20201212-4968-WiFi9","WiFI - 9","Phone Call","Transnational","ONDO",2020-12-12 13:42:17,2020-12-12 13:45:02,2020-12-12 14:05:50,"Line damage","Amelia","Kerry",2020-12-12 18:55:13,"Completed","Closed","00:02:45","00:20:48","Saturday"," 1PM"
"AXA-20201202-5050-WLESS","Wireless","Phone Call","CCD","NASARAWA",2020-12-02 12:50:07,2020-12-02 12:59:43,2020-12-02 13:38:18,"Customers End","Amelia","Kerry",2020-12-02 19:16:14,"Completed","Closed","00:09:36","00:38:35","Wednesday","12PM"
"AXA-20201211-3220-ICS","Interconnection Services","WebForm","BetSan","ZAMFARA",2020-12-11 11:11:17,2020-12-11 11:11:49,2020-12-11 13:32:07,"Customers End","Amelia","Kerry",2020-12-11 19:03:36,"Completed","Closed","00:00:32","02:20:18","Friday","11AM"
"AXA-20201217-3618-HSE","High speed Internet","Email","Budelak","DELTA",2020-12-17 10:16:35,2020-12-17 10:24:23,2020-12-17 13:00:58,"Customers End","Amelia","Kerry",2020-12-17 17:38:52,"Completed","Closed","00:07:48","02:36:35","Thursday","10AM"
"AXA-20201206-5016-WiFi8","WiFI - 8","Social Media","Denna","DELTA",2020-12-06 13:41:37,2020-12-06 13:50:53,2020-12-06 14:08:34,"Routine Service","Amelia","Kerry",2020-12-06 19:21:56,"Completed","Closed","00:09:16","00:17:41","Sunday"," 1PM"
"AXA-20201229-2035-WiFi8","WiFI - 8","Social Media","Alumaco","OYO",2020-12-29 14:49:23,2020-12-29 14:52:01,2020-12-29 16:20:35,"Line damage","Amelia","Kerry",2020-12-29 16:52:43,"Completed","Closed","00:02:38","01:28:34","Tuesday"," 2PM"
"AXA-20201207-2570-HSE","High speed Internet","WebForm","NTAS","KEBBI",2020-12-07 10:29:11,2020-12-07 10:33:32,2020-12-07 14:57:00,"Line damage","Amelia","Kerry",2020-12-07 18:25:42,"Completed","Closed","00:04:21","04:23:28","Monday","10AM"
"AXA-20201201-4011-HSE","High speed Internet","Email","FoodCo","BORNO",2020-12-01 14:41:44,2020-12-01 14:47:10,2020-12-01 17:30:22,"Customers End","Amelia","Kerry",2020-12-01 20:43:33,"Completed","Closed","00:05:26","02:43:12","Tuesday"," 2PM"
"AXA-20201219-2174-MAC","Metro Area Connect","Chatbot","DHDO","KOGI",2020-12-19 13:57:15,2020-12-19 14:04:47,2020-12-19 15:50:24,"Routine Service","Amelia","Kerry",2020-12-19 21:41:02,"Completed","Closed","00:07:32","01:45:37","Saturday"," 1PM"
"AXA-20201201-5778-WiFi11","WiFI - 11","Social Media","Jiji","IMO",2020-12-01 10:50:00,2020-12-01 10:52:40,2020-12-01 14:24:22,"hardware failure","Amelia","Kerry",2020-12-01 20:04:05,"Completed","Closed","00:02:40","03:31:42","Tuesday","10AM"
"AXA-20201203-3731-WiFi8","WiFI - 8","WebForm","Geotextile","GOMBE",2020-12-03 15:46:20,2020-12-03 15:49:41,2020-12-03 20:12:49,"Line damage","Amelia","Kerry",2020-12-04 01:43:28,"Completed","Closed","00:03:21","04:23:08","Thursday"," 3PM"
"AXA-20201229-1141-WLESS","Wireless","Chatbot","Cassava","OYO",2020-12-29 15:19:00,2020-12-29 15:19:07,2020-12-29 18:04:11,"Line damage","Amelia","Kerry",2020-12-29 16:52:57,"Completed","Closed","00:00:07","02:45:04","Tuesday"," 3PM"
"AXA-20201216-2158-WLESS","Wireless","Chatbot","ValueNaija","OYO",2020-12-16 11:39:20,2020-12-16 11:45:48,2020-12-16 16:03:54,"Customers End","Amelia","Kerry",2020-12-16 21:38:32,"Completed","Closed","00:06:28","04:18:06","Wednesday","11AM"
"AXA-20201230-1771-WLESS","Wireless","Social Media","BetSan","KOGI",2020-12-30 17:34:04,2020-12-30 17:39:13,2020-12-30 22:07:31,"Customers End","Amelia","Kerry",2020-12-31 07:58:39,"Completed","Closed","00:05:09","04:28:18","Wednesday"," 5PM"
"AXA-20201210-3005-WLESS","Wireless","WebForm","Arik","KOGI",2020-12-10 10:48:39,2020-12-10 10:56:15,2020-12-10 11:18:40,"Customers End","Amelia","Kerry",2020-12-10 15:34:28,"Completed","Closed","00:07:36","00:22:25","Thursday","10AM"
"AXA-20201231-1652-CBS","Cloud-based services","USSD","ValueNaija","KADUNA",2020-12-31 04:15:43,2020-12-31 04:17:57,2020-12-31 05:28:02,"Customers End","Amelia","Kerry",2020-12-31 21:36:50,"Completed","Closed","00:02:14","01:10:05","Thursday"," 4AM"
"AXA-20201215-5138-ICS","Interconnection Services","Social Media","Shell","GOMBE",2020-12-15 09:36:46,2020-12-15 09:47:25,2020-12-15 14:09:30,"Line damage","Amelia","Kerry",2020-12-15 19:23:05,"Completed","Closed","00:10:39","04:22:05","Tuesday"," 9AM"
"AXA-20201225-2912-WiFi11","WiFI - 11","Email","Transnational","EKITI",2020-12-25 15:13:10,2020-12-25 15:15:56,2020-12-25 16:26:05,"Routine Service","Amelia","Kerry",2020-12-25 19:54:22,"Completed","Closed","00:02:46","01:10:09","Friday"," 3PM"
"AXA-20201221-3218-MAC","Metro Area Connect","Phone Call","Union","BORNO",2020-12-21 09:49:27,2020-12-21 09:49:43,2020-12-21 14:10:08,"Support network failures","Amelia","Kerry",2020-12-21 17:44:55,"Completed","Closed","00:00:16","04:20:25","Monday"," 9AM"
"AXA-20201224-5820-WiFi9","WiFI - 9","WebForm","Clay PLC","FCT ABUJA",2020-12-24 08:38:06,2020-12-24 08:39:24,2020-12-24 14:09:43,"Routine Service","Amelia","Kerry",2020-12-24 18:37:02,"Completed","Closed","00:01:18","05:30:19","Thursday"," 8AM"
"AXA-20201215-2603-MCON","M Connect","Chatbot","CCD","NASARAWA",2020-12-15 12:28:30,2020-12-15 12:29:50,2020-12-15 16:50:32,"Line damage","Amelia","Kerry",2020-12-15 21:33:19,"Completed","Closed","00:01:20","04:20:42","Tuesday","12PM"
"AXA-20201231-1895-WLESS","Wireless","Social Media","Ultimate","NASARAWA",2020-12-31 18:52:18,2020-12-31 18:57:42,2020-12-31 19:32:08,"Line damage","Amelia","Kerry",2021-01-01 06:35:32,"Completed","Closed","00:05:24","00:34:26","Thursday"," 6PM"
"AXA-20201208-4557-C95","Cloud95","Social Media","BetSan","KANO",2020-12-08 09:08:02,2020-12-08 09:14:41,2020-12-08 12:26:22,"Customers End","Amelia","Kerry",2020-12-08 17:17:53,"Completed","Closed","00:06:39","03:11:41","Tuesday"," 9AM"
"AXA-20201209-2183-WLESS","Wireless","Social Media","Cassava","ANAMBRA",2020-12-09 13:27:05,2020-12-09 13:33:35,2020-12-09 16:50:49,"Support network failures","Amelia","Kerry",2020-12-09 20:29:43,"Completed","Closed","00:06:30","03:17:14","Wednesday"," 1PM"
"AXA-20201225-5047-C95","Cloud95","USSD","ShopLite","FCT ABUJA",2020-12-25 08:26:21,2020-12-25 08:33:08,2020-12-25 13:13:30,"Customers End","Amelia","Kerry",2020-12-25 18:43:49,"Completed","Closed","00:06:47","04:40:22","Friday"," 8AM"
"AXA-20201230-1715-WLESS","Wireless","Social Media","BetSan","EKITI",2020-12-30 20:04:07,2020-12-30 20:11:30,2020-12-31 00:44:53,"Routine Service","Amelia","Kerry",2020-12-31 07:55:07,"Completed","Closed","00:07:23","04:33:23","Wednesday"," 8PM"
"AXA-20201227-4976-WLESS","Wireless","Chatbot","PrinceLine","IMO",2020-12-27 08:19:30,2020-12-27 08:28:03,2020-12-27 12:54:43,"Line damage","Amelia","Kerry",2020-12-27 16:32:21,"Completed","Closed","00:08:33","04:26:40","Sunday"," 8AM"
"AXA-20201217-3989-WLESS","Wireless","Phone Call","Trust","KANO",2020-12-17 09:04:10,2020-12-17 09:14:29,2020-12-17 09:18:17,"Customers End","Amelia","Kerry",2020-12-17 12:49:32,"Completed","Closed","00:10:19","00:03:48","Thursday"," 9AM"
"AXA-20201230-1912-MAC","Metro Area Connect","Social Media","Xpertech","OGUN",2020-12-30 18:22:07,2020-12-30 18:32:53,2020-12-30 23:14:13,"Line damage","Amelia","Kerry",2020-12-31 07:58:05,"Completed","Closed","00:10:46","04:41:20","Wednesday"," 6PM"
"AXA-20201208-5742-WLESS","Wireless","Social Media","Access","KEBBI",2020-12-08 14:25:44,2020-12-08 14:27:24,2020-12-08 19:39:43,"Routine Service","Amelia","Kerry",2020-12-08 23:30:55,"Completed","Closed","00:01:40","05:12:19","Tuesday"," 2PM"
"AXA-20201208-4684-EVOICE","EVoice","Phone Call","BetSan","BENUE",2020-12-08 13:23:22,2020-12-08 13:33:30,2020-12-08 19:11:16,"Line damage","Amelia","Kerry",2020-12-08 23:30:54,"Completed","Closed","00:10:08","05:37:46","Tuesday"," 1PM"
"AXA-20201205-2412-VOICE","Voice","WebForm","SupaTram","IMO",2020-12-05 12:20:50,2020-12-05 12:26:30,2020-12-05 12:35:42,"Customers End","Amelia","Kerry",2020-12-05 16:07:02,"Completed","Closed","00:05:40","00:09:12","Saturday","12PM"
"AXA-20201222-2780-EVOICE","EVoice","USSD","Olando","LAGOS",2020-12-22 11:27:17,2020-12-22 11:31:37,2020-12-22 15:03:06,"Customers End","Amelia","Kerry",2020-12-22 18:23:52,"Completed","Closed","00:04:20","03:31:29","Tuesday","11AM"
"AXA-20201229-1576-WLESS","Wireless","Social Media","ShopLite","DELTA",2020-12-29 11:37:05,2020-12-29 11:46:20,2020-12-29 16:09:24,"Customers End","Amelia","Kerry",2020-12-29 14:26:48,"Completed","Closed","00:09:15","04:23:04","Tuesday","11AM"
"AXA-20201212-6100-WiFi9","WiFI - 9","USSD","Xpertech","RIVERS",2020-12-12 14:51:25,2020-12-12 14:51:54,2020-12-12 17:08:34,"Routine Service","Amelia","Kerry",2020-12-12 20:51:24,"Completed","Closed","00:00:29","02:16:40","Saturday"," 2PM"
"AXA-20201230-1462-HSE","High speed Internet","Social Media","EverGlade","ENUGU",2020-12-30 23:13:03,2020-12-30 23:13:45,2020-12-31 02:57:24,"Customers End","Amelia","Kerry",2021-01-01 08:06:45,"Completed","Closed","00:00:42","03:43:39","Wednesday","11PM"
"AXA-20201222-5983-MCON","M Connect","WebForm","BAGCO","ABIA",2020-12-22 09:47:37,2020-12-22 09:49:42,2020-12-22 12:30:00,"Customers End","Amelia","Kerry",2020-12-22 16:46:30,"Completed","Closed","00:02:05","02:40:18","Tuesday"," 9AM"
"AXA-20201212-4629-ICS","Interconnection Services","Chatbot","BetBoss","ENUGU",2020-12-12 08:48:25,2020-12-12 08:51:52,2020-12-12 09:02:12,"Customers End","Amelia","Kerry",2020-12-12 13:56:39,"Completed","Closed","00:03:27","00:10:20","Saturday"," 8AM"
"AXA-20201205-5077-WLESS","Wireless","Chatbot","Lemway","OGUN",2020-12-05 09:49:28,2020-12-05 09:53:57,2020-12-05 12:36:42,"Customers End","Amelia","Kerry",2020-12-05 18:19:36,"Completed","Closed","00:04:29","02:42:45","Saturday"," 9AM"
"AXA-20201204-2467-HSE","High speed Internet","Email","Cejex","KADUNA",2020-12-04 13:48:58,2020-12-04 13:57:05,2020-12-04 14:14:51,"hardware failure","Amelia","Kerry",2020-12-04 17:35:31,"Completed","Closed","00:08:07","00:17:46","Friday"," 1PM"
"AXA-20201223-4307-WiFi9","WiFI - 9","Chatbot","OneTres","FCT ABUJA",2020-12-23 11:30:57,2020-12-23 11:36:19,2020-12-23 12:20:03,"Customers End","Amelia","Kerry",2020-12-23 17:14:28,"Completed","Closed","00:05:22","00:43:44","Wednesday","11AM"
"AXA-20201224-5630-MCON","M Connect","Phone Call","Dan","IMO",2020-12-24 11:34:21,2020-12-24 11:41:06,2020-12-24 14:42:52,"Customers End","Amelia","Kerry",2020-12-24 19:19:10,"Completed","Closed","00:06:45","03:01:46","Thursday","11AM"
"AXA-20201231-1926-HSE","High speed Internet","Social Media","Cejex","ENUGU",2020-12-31 05:04:03,2020-12-31 05:11:38,2020-12-31 09:32:16,"Customers End","Amelia","Kerry",2020-12-31 06:56:35,"Completed","Closed","00:07:35","04:20:38","Thursday"," 5AM"
"AXA-20201212-2808-MAC","Metro Area Connect","WebForm","Homebiz","RIVERS",2020-12-12 09:17:23,2020-12-12 09:24:53,2020-12-12 10:08:21,"Customers End","Amelia","Kerry",2020-12-12 14:40:56,"Completed","Closed","00:07:30","00:43:28","Saturday"," 9AM"
"AXA-20201218-4577-C100","Cloud100","USSD","Jiji","BORNO",2020-12-18 12:30:11,2020-12-18 12:32:40,2020-12-18 13:54:47,"Customers End","Amelia","Kerry",2020-12-18 18:08:28,"Completed","Closed","00:02:29","01:22:07","Friday","12PM"
"AXA-20201227-4523-WLESS","Wireless","WebForm","Sahad","NASARAWA",2020-12-27 15:35:24,2020-12-27 15:36:11,2020-12-27 20:00:41,"Line damage","Amelia","Kerry",2020-12-27 23:22:33,"Completed","Closed","00:00:47","04:24:30","Sunday"," 3PM"
"AXA-20201229-1323-WLESS","Wireless","Social Media","Tidel","IMO",2020-12-29 15:52:04,2020-12-29 15:57:39,2020-12-29 16:58:24,"Customers End","Amelia","Kerry",2020-12-30 06:23:20,"Completed","Closed","00:05:35","01:00:45","Tuesday"," 3PM"
"AXA-20201224-5948-WiFi11","WiFI - 11","Phone Call","Lemway","KOGI",2020-12-24 11:18:34,2020-12-24 11:26:56,2020-12-24 16:12:30,"Line damage","Amelia","Kerry",2020-12-24 20:49:41,"Completed","Closed","00:08:22","04:45:34","Thursday","11AM"
"AXA-20201230-1799-HSE","High speed Internet","Social Media","Accendex","RIVERS",2020-12-30 17:55:04,2020-12-30 17:56:43,2020-12-30 20:31:10,"Customers End","Amelia","Kerry",2020-12-31 07:22:17,"Completed","Closed","00:01:39","02:34:27","Wednesday"," 5PM"
"AXA-20201207-4585-WiFi5","WiFI - 5","Email","NTAS","BAUCHI",2020-12-07 10:13:42,2020-12-07 10:14:06,2020-12-07 11:59:29,"Customers End","Amelia","Kerry",2020-12-07 15:48:57,"Completed","Closed","00:00:24","01:45:23","Monday","10AM"
"AXA-20201223-5607-CBS","Cloud-based services","Email","Dana","BORNO",2020-12-23 13:22:32,2020-12-23 13:23:20,2020-12-23 16:23:38,"Customers End","Amelia","Kerry",2020-12-23 20:54:14,"Completed","Closed","00:00:48","03:00:18","Wednesday"," 1PM"
"AXA-20201226-3941-WiFi11","WiFI - 11","Social Media","FoodCo","DELTA",2020-12-26 11:38:06,2020-12-26 11:39:21,2020-12-26 14:54:32,"Customers End","Amelia","Kerry",2020-12-26 19:37:04,"Completed","Closed","00:01:15","03:15:11","Saturday","11AM"
"AXA-20201227-3574-WiFi5","WiFI - 5","USSD","International","DELTA",2020-12-27 10:58:57,2020-12-27 11:09:24,2020-12-27 16:29:38,"hardware failure","Amelia","Kerry",2020-12-27 21:46:17,"Completed","Closed","00:10:27","05:20:14","Sunday","10AM"
"AXA-20201205-4640-WLESS","Wireless","Phone Call","Sahad","ANAMBRA",2020-12-05 15:56:56,2020-12-05 15:58:23,2020-12-05 20:23:32,"Router Failure","Amelia","Kerry",2020-12-05 23:48:14,"Completed","Closed","00:01:27","04:25:09","Saturday"," 3PM"
"AXA-20201210-3199-WiFi8","WiFI - 8","Social Media","Dan","ANAMBRA",2020-12-10 15:36:43,2020-12-10 15:44:09,2020-12-10 18:16:57,"Customers End","Amelia","Kerry",2020-12-11 00:09:10,"Completed","Closed","00:07:26","02:32:48","Thursday"," 3PM"
"AXA-20201231-1131-WLESS","Wireless","Social Media","Cassava","NASARAWA",2020-12-31 23:04:11,2020-12-31 23:12:32,2021-01-01 04:36:11,"Line damage","Amelia","Kerry",2021-01-01 06:24:11,"Completed","Closed","00:08:21","05:23:39","Thursday","11PM"
"AXA-20201211-5539-MAC","Metro Area Connect","USSD","Denna","RIVERS",2020-12-11 14:12:06,2020-12-11 14:14:42,2020-12-11 19:19:59,"Customers End","Amelia","Kerry",2020-12-11 22:37:27,"Completed","Closed","00:02:36","05:05:17","Friday"," 2PM"
"AXA-20201214-3332-WiFi5","WiFI - 5","Phone Call","Cejex","KADUNA",2020-12-14 13:12:37,2020-12-14 13:12:59,2020-12-14 18:47:19,"Customers End","Amelia","Kerry",2020-12-14 23:40:48,"Completed","Closed","00:00:22","05:34:20","Monday"," 1PM"
"AXA-20201206-2265-ICS","Interconnection Services","Social Media","Transnational","KANO",2020-12-06 09:32:48,2020-12-06 09:41:14,2020-12-06 11:41:16,"Customers End","Amelia","Kerry",2020-12-06 15:54:28,"Completed","Closed","00:08:26","02:00:02","Sunday"," 9AM"
"AXA-20201231-1147-WLESS","Wireless","Social Media","Cassava","NASARAWA",2020-12-31 18:52:13,2020-12-31 18:57:42,2020-12-31 20:20:03,"hardware failure","Amelia","Kerry",2020-12-31 22:31:29,"Completed","Closed","00:05:29","01:22:21","Thursday"," 6PM"
"AXA-20201209-4435-HSE","High speed Internet","Social Media","Sahad","NASARAWA",2020-12-09 08:25:32,2020-12-09 08:29:46,2020-12-09 09:57:04,"Routine Service","Amelia","Kerry",2020-12-09 15:29:34,"Completed","Closed","00:04:14","01:27:18","Wednesday"," 8AM"
"AXA-20201201-3950-WiFi10","WiFI - 10","USSD","ShopLite","OYO",2020-12-01 08:02:22,2020-12-01 08:02:49,2020-12-01 08:38:54,"Customers End","Amelia","Kerry",2020-12-01 12:54:32,"Completed","Closed","00:00:27","00:36:05","Tuesday"," 8AM"
"AXA-20201231-1430-VOICE","Voice","Social Media","Bimta","CROSS RIVER",2020-12-31 10:37:17,2020-12-31 10:44:53,2020-12-31 14:51:41,"Customers End","Amelia","Kerry",2020-12-31 14:27:42,"Completed","Closed","00:07:36","04:06:48","Thursday","10AM"
"AXA-20201231-1132-WLESS","Wireless","Social Media","Cassava","NASARAWA",2020-12-31 18:52:05,2020-12-31 19:01:50,2020-12-31 20:34:38,"hardware failure","Amelia","Kerry",2020-12-31 22:31:58,"Completed","Closed","00:09:45","01:32:48","Thursday"," 6PM"
"AXA-20201207-3402-EVOICE","EVoice","WebForm","Sahad","LAGOS",2020-12-07 11:53:30,2020-12-07 12:03:38,2020-12-07 15:35:04,"Customers End","Amelia","Kerry",2020-12-07 21:09:31,"Completed","Closed","00:10:08","03:31:26","Monday","11AM"
"AXA-20201212-6015-WiFi11","WiFI - 11","Chatbot","Xpertech","BORNO",2020-12-12 10:35:32,2020-12-12 10:43:09,2020-12-12 12:26:55,"Line damage","Amelia","Kerry",2020-12-12 17:58:45,"Completed","Closed","00:07:37","01:43:46","Saturday","10AM"
"AXA-20201230-1110-HSE","High speed Internet","Social Media","Arik","LAGOS",2020-12-30 23:07:04,2020-12-30 23:15:18,2020-12-31 00:42:45,"Customers End","Amelia","Kerry",2020-12-31 06:56:48,"Completed","Closed","00:08:14","01:27:27","Wednesday","11PM"
"AXA-20201202-4605-WLESS","Wireless","WebForm","BetSan","ANAMBRA",2020-12-02 09:56:26,2020-12-02 10:00:09,2020-12-02 11:08:50,"Customers End","Amelia","Kerry",2020-12-02 14:27:42,"Completed","Closed","00:03:43","01:08:41","Wednesday"," 9AM"
"AXA-20201231-1528-CBS","Cloud-based services","Social Media","PrinceLine","BAUCHI",2020-12-31 17:04:45,2020-12-31 17:13:17,2020-12-31 18:29:58,"Line damage","Amelia","Kerry",2020-12-31 22:32:54,"Completed","Closed","00:08:32","01:16:41","Thursday"," 5PM"
"AXA-20201228-3940-MCON","M Connect","Phone Call","Gmicord","DELTA",2020-12-28 13:42:56,2020-12-28 13:46:30,2020-12-28 18:07:52,"Customers End","Amelia","Kerry",2020-12-28 21:34:26,"Completed","Closed","00:03:34","04:21:22","Monday"," 1PM"
"AXA-20201220-5330-ICS","Interconnection Services","USSD","Transnational","NASARAWA",2020-12-20 13:29:21,2020-12-20 13:29:46,2020-12-20 16:30:59,"Line damage","Amelia","Kerry",2020-12-20 20:21:47,"Completed","Closed","00:00:25","03:01:13","Sunday"," 1PM"
"AXA-20201230-1245-CBS","Cloud-based services","USSD","JH","FCT ABUJA",2020-12-30 23:47:30,2020-12-30 23:52:44,2020-12-31 05:25:47,"Customers End","Amelia","Kerry",2021-01-01 08:00:01,"Completed","Closed","00:05:14","05:33:03","Wednesday","11PM"
"AXA-20201229-1889-WLESS","Wireless","Social Media","Ultimate","KEBBI",2020-12-29 14:10:06,2020-12-29 14:16:53,2020-12-29 16:27:16,"Line damage","Amelia","Kerry",2020-12-29 23:30:33,"Completed","Closed","00:06:47","02:10:23","Tuesday"," 2PM"
"AXA-20201203-5737-WiFi9","WiFI - 9","Email","Cassava","OGUN",2020-12-03 12:20:17,2020-12-03 12:24:31,2020-12-03 16:29:47,"Customers End","Amelia","Kerry",2020-12-03 22:13:39,"Completed","Closed","00:04:14","04:05:16","Thursday","12PM"
"AXA-20201218-5977-WiFi9","WiFI - 9","Phone Call","Sahad","ZAMFARA",2020-12-18 11:55:38,2020-12-18 11:57:25,2020-12-18 12:28:44,"Customers End","Amelia","Kerry",2020-12-18 18:12:03,"Completed","Closed","00:01:47","00:31:19","Friday","11AM"
"AXA-20201221-5209-C95","Cloud95","Social Media","BAGCO","EBONYI",2020-12-21 11:34:18,2020-12-21 11:43:46,2020-12-21 16:12:09,"Customers End","Amelia","Kerry",2020-12-21 19:48:58,"Completed","Closed","00:09:28","04:28:23","Monday","11AM"
"AXA-20201210-2173-HSE","High speed Internet","Social Media","Sahad","ANAMBRA",2020-12-10 08:02:51,2020-12-10 08:12:05,2020-12-10 13:24:43,"Line damage","Amelia","Kerry",2020-12-10 18:41:11,"Completed","Closed","00:09:14","05:12:38","Thursday"," 8AM"
"AXA-20201230-1230-HSE","High speed Internet","Social Media","Jiji","BORNO",2020-12-30 17:28:03,2020-12-30 17:33:41,2020-12-30 22:42:26,"Routine Service","Amelia","Kerry",2021-01-02 06:25:44,"Completed","Closed","00:05:38","05:08:45","Wednesday"," 5PM"
"AXA-20201210-4135-WiFi11","WiFI - 11","Social Media","Xpertech","RIVERS",2020-12-10 12:39:03,2020-12-10 12:42:43,2020-12-10 12:46:30,"Line damage","Amelia","Kerry",2020-12-10 16:31:52,"Completed","Closed","00:03:40","00:03:47","Thursday","12PM"
"AXA-20201223-5049-C100","Cloud100","Phone Call","ShopLite","OYO",2020-12-23 11:38:23,2020-12-23 11:41:37,2020-12-23 11:50:00,"Line damage","Atiku","Victor",2020-12-23 16:11:39,"Completed","Closed","00:03:14","00:08:23","Wednesday","11AM"
"AXA-20201220-3263-WiFi11","WiFI - 11","Social Media","Allied","BENUE",2020-12-20 14:48:24,2020-12-20 14:57:47,2020-12-20 17:37:57,"Customers End","Atiku","Victor",2020-12-20 23:23:12,"Completed","Closed","00:09:23","02:40:10","Sunday"," 2PM"
"AXA-20201202-3576-CBS","Cloud-based services","Email","BetSan","RIVERS",2020-12-02 13:48:44,2020-12-02 13:58:53,2020-12-02 19:02:30,"Customers End","Atiku","Victor",2020-12-03 00:27:59,"Completed","Closed","00:10:09","05:03:37","Wednesday"," 1PM"
