start_time,end_time,hhid,account_num,account_type,weight,district,urban,gender,age,hh_members,highest_grade_completed,mm_account_cancelled,prefer_cash,mm_trust,mm_account_telco,mm_account_telco_main,v234,agent_trust,v236,v237,v238,v240,v241,v242,v243,v244,v245,v246
"Oct 28, 2019 1:36:05 PM","Oct 28, 2019 9:35:41 PM",1064,2,SACCO Account,281.29524,District_A,Rural,female,30,6,primary 3,no,yes,no,Company_B Company_C,Company_B,yes,no,,yes,yes,no,yes,no,yes,,no,no
"Oct 28, 2019 11:47:16 AM","Oct 28, 2019 2:14:49 PM",1065,1,VSLA Account,111.34603,District_A,Rural,female,33,7,,no,yes,no,,,,,,,,,,,,,,
"Oct 28, 2019 2:23:33 PM","Oct 28, 2019 3:53:08 PM",1066,1,Mobile Money,186.52551,District_B,Rural,male,79,5,,no,yes,no,Company_A,,,no,,no,no,no,no,no,no,,no,no
"Oct 28, 2019 6:08:17 PM","Oct 28, 2019 7:02:30 PM",1066,2,VSLA Account,186.52551,District_B,Rural,male,79,5,,no,yes,no,Company_A,,,no,,no,no,no,no,no,no,,no,no
"Oct 28, 2019 4:01:58 PM","Oct 28, 2019 5:30:14 PM",1067,1,Mobile Money,448.73912,District_B,Rural,male,35,5,primary 3,no,yes,no,Company_A,,yes,no,no,yes,yes,no,yes,no,yes,yes,yes,no
"Oct 28, 2019 5:31:15 PM","Oct 28, 2019 7:12:19 PM",1067,2,VSLA Account,448.73912,District_B,Rural,male,35,5,primary 3,no,yes,no,Company_A,,yes,no,no,yes,yes,no,yes,no,yes,yes,yes,no
"Oct 28, 2019 10:42:38 AM","Oct 28, 2019 11:47:00 AM",1068,1,Bank Account,611.67347,District_C,Rural,male,48,5,university,no,yes,yes,,,,,,,yes,yes,,no,,,,no
"Oct 28, 2019 11:52:32 AM","Oct 28, 2019 12:47:06 PM",1069,1,Mobile Money,528.83049,District_C,Rural,male,23,4,secondary 2,no,yes,no,Company_B,,no,,,no,yes,no,yes,no,no,,no,no
"Oct 28, 2019 1:02:16 PM","Oct 28, 2019 2:05:17 PM",1069,2,VSLA Account,528.83049,District_C,Rural,male,23,4,secondary 2,no,yes,no,Company_B,,no,,,no,yes,no,yes,no,no,,no,no
"Oct 28, 2019 2:07:09 PM","Oct 28, 2019 3:14:50 PM",1070,1,None,264.95284,District_B,Rural,female,28,4,primary 4,no,yes,no,,,,,,,,,,,,,,
"Oct 28, 2019 3:15:00 PM","Oct 28, 2019 4:18:37 PM",1071,1,None,491.01151,District_B,Rural,female,38,6,,no,yes,,,,,,,,,,,,,,,
"Oct 28, 2019 4:20:56 PM","Oct 28, 2019 5:21:53 PM",1072,1,SACCO Account,331.89846,District_C,Rural,male,65,5,,no,yes,no,,,,,,,,,,,,,,
"Oct 28, 2019 9:32:58 AM","Oct 28, 2019 11:45:57 AM",1072,2,VSLA Account,331.89846,District_C,Rural,male,65,5,,no,yes,no,,,,,,,,,,,,,,
"Oct 28, 2019 3:04:51 PM","Oct 28, 2019 4:33:56 PM",1073,1,SACCO Account,255.37954,District_B,Rural,male,29,4,primary 1,yes,yes,,,,,,,yes,yes,no,no,no,yes,,no,no
"Oct 28, 2019 9:27:44 AM","Oct 28, 2019 10:40:54 AM",1073,2,VSLA Account,255.37954,District_B,Rural,male,29,4,primary 1,yes,yes,,,,,,,yes,yes,no,no,no,yes,,no,no
"Oct 28, 2019 11:04:51 AM","Oct 28, 2019 12:45:04 PM",1074,1,Mobile Money,265.27473,District_A,Rural,male,32,3,tvet,no,yes,no,Company_B,,yes,no,no,no,yes,no,no,no,yes,,yes,no
"Oct 28, 2019 12:55:15 PM","Oct 28, 2019 2:23:30 PM",1075,1,Mobile Money,213.87654,District_A,Urban,male,43,1,secondary 3,no,yes,yes,Company_A,,yes,yes,no,yes,yes,no,yes,no,yes,yes,no,no
"Oct 28, 2019 2:38:04 PM","Oct 28, 2019 4:08:09 PM",1075,2,Bank Account,213.87654,District_A,Urban,male,43,1,secondary 3,no,yes,yes,Company_A,,yes,yes,no,yes,yes,no,yes,no,yes,yes,no,no
"Oct 28, 2019 4:13:27 PM","Oct 28, 2019 5:45:58 PM",1075,3,VSLA Account,213.87654,District_A,Urban,male,43,1,secondary 3,no,yes,yes,Company_A,,yes,yes,no,yes,yes,no,yes,no,yes,yes,no,no
"Oct 28, 2019 11:18:55 AM","Oct 28, 2019 12:45:52 PM",1076,1,Mobile Money,214.48889,District_C,Rural,male,43,6,primary 6,no,yes,no,Company_B,,no,no,,no,no,no,yes,no,yes,,no,no
"Oct 28, 2019 12:55:58 PM","Oct 28, 2019 2:59:06 PM",1077,1,Mobile Money,176.62652,District_A,Rural,female,31,4,primary 2,no,yes,no,Company_B Company_C,Company_C,yes,,,no,yes,no,no,no,yes,,no,no
"Oct 28, 2019 9:15:36 AM","Oct 28, 2019 11:17:31 AM",1077,2,SACCO Account,176.62652,District_A,Rural,female,31,4,primary 2,no,yes,no,Company_B Company_C,Company_C,yes,,,no,yes,no,no,no,yes,,no,no
"Oct 28, 2019 11:30:43 AM","Oct 28, 2019 12:59:16 PM",1077,3,VSLA Account,176.62652,District_A,Rural,female,31,4,primary 2,no,yes,no,Company_B Company_C,Company_C,yes,,,no,yes,no,no,no,yes,,no,no
"Oct 28, 2019 1:12:30 PM","Oct 28, 2019 2:37:14 PM",1078,1,SACCO Account,493.98843,District_B,Rural,female,46,6,primary 3,yes,,yes,,,,,,,,,,,,,,
"Oct 28, 2019 4:35:49 PM","Oct 28, 2019 5:54:59 PM",1079,1,Mobile Money,158.79677,District_B,Rural,female,26,3,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,no,yes,no,no,no,yes,,no,no
"Oct 28, 2019 9:34:10 AM","Oct 28, 2019 11:02:32 AM",1079,2,Bank Account,158.79677,District_B,Rural,female,26,3,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,no,yes,no,no,no,yes,,no,no
"Oct 28, 2019 11:04:54 AM","Oct 28, 2019 12:45:02 PM",1079,3,VSLA Account,158.79677,District_B,Rural,female,26,3,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,no,yes,no,no,no,yes,,no,no
"Oct 28, 2019 1:12:36 PM","Oct 28, 2019 2:36:08 PM",1080,1,Mobile Money,249.18064,District_B,Rural,female,26,5,secondary 6,no,yes,no,Company_B,,no,,,no,no,no,no,no,no,,no,no
"Oct 28, 2019 3:14:58 PM","Oct 28, 2019 4:39:29 PM",1081,1,Mobile Money,337.16148,District_C,Rural,male,27,3,secondary 6,no,yes,no,Company_B,,yes,yes,,yes,yes,no,yes,no,yes,yes,yes,yes
"Oct 28, 2019 4:51:20 PM","Oct 28, 2019 6:08:17 PM",1081,2,SACCO Account,337.16148,District_C,Rural,male,27,3,secondary 6,no,yes,no,Company_B,,yes,yes,,yes,yes,no,yes,no,yes,yes,yes,yes
"Oct 28, 2019 6:11:24 PM","Oct 28, 2019 7:30:44 PM",1081,3,VSLA Account,337.16148,District_C,Rural,male,27,3,secondary 6,no,yes,no,Company_B,,yes,yes,,yes,yes,no,yes,no,yes,yes,yes,yes
"Oct 28, 2019 9:15:23 AM","Oct 28, 2019 11:05:09 AM",1082,1,Mobile Money,229.90475,District_A,Rural,male,32,7,secondary 4,no,yes,no,Company_A,,yes,no,no,no,yes,no,yes,yes,yes,yes,yes,no
"Oct 28, 2019 12:56:17 PM","Oct 28, 2019 2:32:36 PM",1082,2,VSLA Account,229.90475,District_A,Rural,male,32,7,secondary 4,no,yes,no,Company_A,,yes,no,no,no,yes,no,yes,yes,yes,yes,yes,no
"Oct 28, 2019 11:06:43 AM","Oct 28, 2019 12:55:46 PM",1083,1,Mobile Money,357.3637,District_A,Urban,male,19,4,secondary 5,no,yes,no,Company_A,,no,,no,yes,yes,yes,yes,no,yes,yes,yes,no
"Oct 28, 2019 10:04:03 AM","Oct 28, 2019 11:24:52 AM",1083,2,VSLA Account,357.3637,District_A,Urban,male,19,4,secondary 5,no,yes,no,Company_A,,no,,no,yes,yes,yes,yes,no,yes,yes,yes,no
"Oct 28, 2019 11:46:50 AM","Oct 28, 2019 1:16:07 PM",1084,1,VSLA Account,198.32667,District_B,Rural,female,26,2,primary 2,yes,yes,no,,,,no,,yes,yes,no,no,no,no,,no,no
"Oct 28, 2019 1:19:09 PM","Oct 28, 2019 2:28:12 PM",1085,1,SACCO Account,352.04128,District_B,Rural,male,50,8,primary 6,yes,yes,no,,,,,,no,yes,yes,no,no,yes,,no,no
"Oct 28, 2019 9:08:55 AM","Oct 28, 2019 10:11:20 AM",1085,2,VSLA Account,352.04128,District_B,Rural,male,50,8,primary 6,yes,yes,no,,,,,,no,yes,yes,no,no,yes,,no,no
"Oct 28, 2019 12:09:08 PM","Oct 28, 2019 1:27:49 PM",1086,1,Mobile Money,541.13374,District_C,Rural,male,47,5,primary 6,no,yes,no,Company_B,,no,,,no,no,no,no,no,yes,,no,no
"Oct 28, 2019 1:56:09 PM","Oct 28, 2019 3:36:52 PM",1086,2,Bank Account,541.13374,District_C,Rural,male,47,5,primary 6,no,yes,no,Company_B,,no,,,no,no,no,no,no,yes,,no,no
"Oct 28, 2019 3:43:07 PM","Oct 28, 2019 4:48:15 PM",1087,1,Mobile Money,176.62652,District_A,Rural,male,38,5,primary 6,no,yes,no,Company_A Company_B,Company_B,no,yes,,yes,no,no,yes,no,no,,no,yes
"Oct 28, 2019 5:00:22 PM","Oct 28, 2019 6:06:04 PM",1087,2,Bank Account,176.62652,District_A,Rural,male,38,5,primary 6,no,yes,no,Company_A Company_B,Company_B,no,yes,,yes,no,no,yes,no,no,,no,yes
"Oct 28, 2019 5:41:24 PM","Oct 28, 2019 6:34:46 PM",1088,1,Mobile Money,231.95012,District_B,Rural,female,38,3,primary 3,no,yes,no,Company_A Company_B,Company_A,-97,no,,no,no,no,no,no,no,,no,no
"Oct 28, 2019 9:08:27 AM","Oct 28, 2019 11:07:16 AM",1088,2,SACCO Account,231.95012,District_B,Rural,female,38,3,primary 3,no,yes,no,Company_A Company_B,Company_A,-97,no,,no,no,no,no,no,no,,no,no
"Oct 28, 2019 11:14:34 AM","Oct 28, 2019 12:54:49 PM",1089,1,Mobile Money,190.22255,District_B,Rural,female,60,7,primary 2,no,yes,no,Company_C,,-97,,,no,yes,no,yes,no,yes,,no,no
"Oct 28, 2019 2:43:43 PM","Oct 28, 2019 4:04:16 PM",1090,1,Mobile Money,215.62236,District_B,Rural,male,18,7,primary 6,no,yes,no,Company_B,,yes,no,no,no,no,no,no,no,yes,,no,no
"Oct 28, 2019 4:11:48 PM","Oct 28, 2019 5:17:05 PM",1091,1,Mobile Money,283.23302,District_A,Urban,female,43,4,primary 3,no,yes,no,Company_A,,yes,no,,no,yes,no,no,no,yes,,no,no
"Oct 28, 2019 9:47:37 AM","Oct 28, 2019 11:22:43 AM",1091,2,VSLA Account,283.23302,District_A,Urban,female,43,4,primary 3,no,yes,no,Company_A,,yes,no,,no,yes,no,no,no,yes,,no,no
"Oct 28, 2019 11:29:01 AM","Oct 28, 2019 12:56:39 PM",1092,1,Mobile Money,457.40615,District_C,Rural,female,27,5,primary 6,no,yes,no,Company_B,,yes,no,,no,no,no,yes,no,no,,yes,no
"Oct 28, 2019 12:58:15 PM","Oct 28, 2019 2:14:19 PM",1092,2,SACCO Account,457.40615,District_C,Rural,female,27,5,primary 6,no,yes,no,Company_B,,yes,no,,no,no,no,yes,no,no,,yes,no
"Oct 28, 2019 2:16:48 PM","Oct 28, 2019 3:37:27 PM",1093,1,Mobile Money,267.32089,District_C,Rural,female,30,4,primary 5,no,yes,no,Company_B,,yes,,,,,,,,,,,
"Oct 28, 2019 3:40:40 PM","Oct 28, 2019 5:04:45 PM",1093,2,Bank Account,267.32089,District_C,Rural,female,30,4,primary 5,no,yes,no,Company_B,,yes,,,,,,,,,,,
"Oct 28, 2019 9:45:21 AM","Oct 28, 2019 11:10:58 AM",1093,3,SACCO Account,267.32089,District_C,Rural,female,30,4,primary 5,no,yes,no,Company_B,,yes,,,,,,,,,,,
"Oct 28, 2019 11:12:26 AM","Oct 28, 2019 12:13:38 PM",1093,4,VSLA Account,267.32089,District_C,Rural,female,30,4,primary 5,no,yes,no,Company_B,,yes,,,,,,,,,,,
"Oct 28, 2019 12:21:39 PM","Oct 28, 2019 1:20:00 PM",1094,1,Mobile Money,183.92381,District_A,Rural,male,32,8,secondary 6,no,yes,yes,Company_A Company_B,Company_A,yes,yes,no,yes,yes,no,yes,no,no,no,no,yes
"Oct 28, 2019 3:32:19 PM","Oct 28, 2019 5:16:43 PM",1094,2,Bank Account,183.92381,District_A,Rural,male,32,8,secondary 6,no,yes,yes,Company_A Company_B,Company_A,yes,yes,no,yes,yes,no,yes,no,no,no,no,yes
"Oct 28, 2019 9:44:36 AM","Oct 28, 2019 10:56:16 AM",1094,3,VSLA Account,183.92381,District_A,Rural,male,32,8,secondary 6,no,yes,yes,Company_A Company_B,Company_A,yes,yes,no,yes,yes,no,yes,no,no,no,no,yes
"Oct 28, 2019 11:00:18 AM","Oct 28, 2019 12:18:39 PM",1095,1,Mobile Money,377.37208,District_A,Urban,female,29,5,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,yes,no,no,yes,,yes,no
"Oct 28, 2019 2:01:51 PM","Oct 28, 2019 3:20:16 PM",1095,2,SACCO Account,377.37208,District_A,Urban,female,29,5,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,yes,no,no,yes,,yes,no
"Oct 28, 2019 3:34:11 PM","Oct 28, 2019 5:30:06 PM",1096,1,None,427.75309,District_A,Urban,female,25,4,primary 4,yes,yes,no,,,,no,,yes,yes,no,yes,no,yes,,no,no
"Oct 28, 2019 1:58:02 PM","Oct 28, 2019 3:31:07 PM",1097,1,Mobile Money,213.21275,District_C,Rural,female,62,3,primary 4,no,yes,no,Company_A,,yes,no,,no,yes,no,no,no,no,,no,no
"Oct 28, 2019 3:43:18 PM","Oct 28, 2019 4:51:21 PM",1097,2,SACCO Account,213.21275,District_C,Rural,female,62,3,primary 4,no,yes,no,Company_A,,yes,no,,no,yes,no,no,no,no,,no,no
"Oct 28, 2019 5:02:55 PM","Oct 28, 2019 5:52:55 PM",1097,3,VSLA Account,213.21275,District_C,Rural,female,62,3,primary 4,no,yes,no,Company_A,,yes,no,,no,yes,no,no,no,no,,no,no
"Oct 28, 2019 12:02:54 PM","Oct 28, 2019 1:38:31 PM",1098,1,Mobile Money,582.19838,District_B,Rural,male,29,6,secondary 6,no,no,yes,Company_A Company_B,Company_B,yes,,,yes,no,yes,yes,no,no,yes,yes,no
"Oct 28, 2019 1:54:20 PM","Oct 28, 2019 3:01:44 PM",1098,2,Bank Account,582.19838,District_B,Rural,male,29,6,secondary 6,no,no,yes,Company_A Company_B,Company_B,yes,,,yes,no,yes,yes,no,no,yes,yes,no
"Oct 28, 2019 3:17:57 PM","Oct 28, 2019 4:26:18 PM",1099,1,Mobile Money,524.67599,District_A,Rural,male,54,8,primary 4,no,yes,no,Company_A Company_B,Company_A,no,no,,no,no,yes,yes,no,yes,yes,no,no
"Oct 28, 2019 4:32:21 PM","Oct 28, 2019 5:20:16 PM",1099,2,SACCO Account,524.67599,District_A,Rural,male,54,8,primary 4,no,yes,no,Company_A Company_B,Company_A,no,no,,no,no,yes,yes,no,yes,yes,no,no
"Oct 28, 2019 1:36:56 PM","Oct 28, 2019 2:59:06 PM",1099,3,VSLA Account,524.67599,District_A,Rural,male,54,8,primary 4,no,yes,no,Company_A Company_B,Company_A,no,no,,no,no,yes,yes,no,yes,yes,no,no
"Oct 28, 2019 3:09:33 PM","Oct 28, 2019 4:19:56 PM",1100,1,Mobile Money,140.64762,District_A,Rural,male,39,4,other,no,yes,no,Company_A,,yes,yes,,yes,yes,yes,yes,no,yes,yes,yes,yes
"Oct 28, 2019 4:23:54 PM","Oct 28, 2019 5:29:31 PM",1100,2,Bank Account,140.64762,District_A,Rural,male,39,4,other,no,yes,no,Company_A,,yes,yes,,yes,yes,yes,yes,no,yes,yes,yes,yes
"Oct 28, 2019 4:03:34 PM","Oct 28, 2019 5:01:35 PM",1100,3,VSLA Account,140.64762,District_A,Rural,male,39,4,other,no,yes,no,Company_A,,yes,yes,,yes,yes,yes,yes,no,yes,yes,yes,yes
"Oct 28, 2019 5:02:58 PM","Oct 28, 2019 6:05:43 PM",1101,1,Mobile Money,319.95937,District_C,Rural,female,59,3,secondary 3,no,yes,no,Company_A,,yes,no,,yes,yes,no,no,no,no,,no,no
"Oct 28, 2019 6:20:11 PM","Oct 28, 2019 7:28:27 PM",1101,2,SACCO Account,319.95937,District_C,Rural,female,59,3,secondary 3,no,yes,no,Company_A,,yes,no,,yes,yes,no,no,no,no,,no,no
"Oct 28, 2019 7:43:17 PM","Oct 28, 2019 8:26:44 PM",1101,3,VSLA Account,319.95937,District_C,Rural,female,59,3,secondary 3,no,yes,no,Company_A,,yes,no,,yes,yes,no,no,no,no,,no,no
"Oct 28, 2019 1:38:36 PM","Oct 28, 2019 3:32:07 PM",1102,1,Mobile Money,133.36605,District_A,Rural,female,37,4,primary 6,no,yes,no,Company_A Company_B,Company_B,yes,,,no,no,no,yes,no,yes,,no,no
"Oct 28, 2019 3:33:53 PM","Oct 28, 2019 4:52:34 PM",1102,2,SACCO Account,133.36605,District_A,Rural,female,37,4,primary 6,no,yes,no,Company_A Company_B,Company_B,yes,,,no,no,no,yes,no,yes,,no,no
"Oct 28, 2019 5:04:29 PM","Oct 28, 2019 5:56:18 PM",1102,3,VSLA Account,133.36605,District_A,Rural,female,37,4,primary 6,no,yes,no,Company_A Company_B,Company_B,yes,,,no,no,no,yes,no,yes,,no,no
"Oct 28, 2019 9:34:58 AM","Oct 28, 2019 10:53:56 AM",1103,1,Mobile Money,574.95698,District_C,Rural,male,24,4,secondary 2,no,yes,yes,Company_B,,yes,yes,,yes,yes,no,yes,no,no,,no,no
"Oct 28, 2019 10:55:24 AM","Oct 28, 2019 12:16:19 PM",1104,1,Mobile Money,458.39316,District_B,Rural,female,19,9,secondary 6,no,yes,no,Company_B,,yes,no,,no,yes,no,yes,no,no,,no,no
"Oct 28, 2019 12:22:31 PM","Oct 28, 2019 1:33:58 PM",1104,2,Bank Account,458.39316,District_B,Rural,female,19,9,secondary 6,no,yes,no,Company_B,,yes,no,,no,yes,no,yes,no,no,,no,no
"Oct 28, 2019 1:48:01 PM","Oct 28, 2019 3:04:38 PM",1105,1,None,640.10944,District_C,Rural,female,68,5,primary 6,yes,yes,no,,,,no,,yes,yes,no,no,no,no,,no,no
"Oct 28, 2019 3:11:19 PM","Oct 28, 2019 4:31:06 PM",1106,1,Mobile Money,224.36956,District_B,Rural,female,38,8,primary 3,no,yes,no,Company_A,,no,no,,yes,no,yes,no,no,yes,,no,no
"Oct 28, 2019 10:06:49 AM","Oct 28, 2019 11:21:27 AM",1106,2,SACCO Account,224.36956,District_B,Rural,female,38,8,primary 3,no,yes,no,Company_A,,no,no,,yes,no,yes,no,no,yes,,no,no
"Oct 28, 2019 11:27:44 AM","Oct 28, 2019 12:53:53 PM",1107,1,None,886.25262,District_A,Urban,female,22,6,secondary 6,yes,yes,no,,,,,,yes,yes,no,no,no,yes,yes,yes,no
"Oct 28, 2019 10:49:03 AM","Oct 28, 2019 12:00:30 PM",1108,1,Mobile Money,625.85185,District_A,Urban,female,36,6,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,no,yes,no,no,,no,no
"Oct 28, 2019 12:06:10 PM","Oct 28, 2019 1:04:47 PM",1108,2,SACCO Account,625.85185,District_A,Urban,female,36,6,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,no,yes,no,no,,no,no
"Oct 28, 2019 1:08:08 PM","Oct 28, 2019 2:18:16 PM",1109,1,Mobile Money,625.85185,District_A,Urban,male,29,2,university,no,yes,no,Company_A Company_B,Company_A,yes,no,yes,yes,yes,no,yes,no,yes,yes,yes,no
"Oct 28, 2019 2:20:33 PM","Oct 28, 2019 3:15:43 PM",1109,2,Bank Account,625.85185,District_A,Urban,male,29,2,university,no,yes,no,Company_A Company_B,Company_A,yes,no,yes,yes,yes,no,yes,no,yes,yes,yes,no
"Oct 28, 2019 3:37:40 PM","Oct 28, 2019 4:29:24 PM",1109,3,SACCO Account,625.85185,District_A,Urban,male,29,2,university,no,yes,no,Company_A Company_B,Company_A,yes,no,yes,yes,yes,no,yes,no,yes,yes,yes,no
"Oct 28, 2019 4:35:06 PM","Oct 28, 2019 5:25:45 PM",1109,4,VSLA Account,625.85185,District_A,Urban,male,29,2,university,no,yes,no,Company_A Company_B,Company_A,yes,no,yes,yes,yes,no,yes,no,yes,yes,yes,no
"Oct 28, 2019 9:06:23 AM","Oct 28, 2019 10:41:38 AM",1110,1,SACCO Account,185.88798,District_B,Rural,female,45,4,,yes,yes,yes,,,,,,no,yes,no,no,no,no,,no,no
"Oct 28, 2019 10:44:44 AM","Oct 28, 2019 12:01:18 PM",1110,2,VSLA Account,185.88798,District_B,Rural,female,45,4,,yes,yes,yes,,,,,,no,yes,no,no,no,no,,no,no
"Oct 28, 2019 12:05:45 PM","Oct 28, 2019 1:27:04 PM",1111,1,Mobile Money,176.62652,District_A,Rural,male,32,3,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,no,yes,no,yes,no,yes,,no,no
"Oct 28, 2019 1:38:01 PM","Oct 28, 2019 2:46:51 PM",1112,1,Mobile Money,933.90123,District_B,Rural,male,38,4,primary 6,no,yes,no,Company_A,,,yes,no,no,no,no,no,no,no,no,no,no
"Oct 28, 2019 3:03:53 PM","Oct 28, 2019 4:05:06 PM",1112,2,SACCO Account,933.90123,District_B,Rural,male,38,4,primary 6,no,yes,no,Company_A,,,yes,no,no,no,no,no,no,no,no,no,no
"Oct 28, 2019 4:23:36 PM","Oct 28, 2019 5:39:31 PM",1112,3,VSLA Account,933.90123,District_B,Rural,male,38,4,primary 6,no,yes,no,Company_A,,,yes,no,no,no,no,no,no,no,no,no,no
"Oct 28, 2019 11:02:14 AM","Oct 28, 2019 12:18:52 PM",1113,1,Mobile Money,433.18154,District_B,Rural,male,25,3,primary 6,no,yes,no,Company_A Company_B,Company_B,yes,yes,no,no,yes,no,no,yes,yes,yes,no,no
"Oct 28, 2019 12:24:32 PM","Oct 28, 2019 2:09:07 PM",1114,1,Mobile Money,129.62215,District_A,Rural,male,26,6,secondary 6,no,yes,no,Company_A Company_B Company_C,Company_B,yes,yes,,no,no,no,no,no,no,,yes,no
"Oct 28, 2019 2:16:04 PM","Oct 28, 2019 3:37:34 PM",1114,2,Bank Account,129.62215,District_A,Rural,male,26,6,secondary 6,no,yes,no,Company_A Company_B Company_C,Company_B,yes,yes,,no,no,no,no,no,no,,yes,no
"Oct 28, 2019 5:27:06 PM","Oct 28, 2019 6:32:49 PM",1114,3,VSLA Account,129.62215,District_A,Rural,male,26,6,secondary 6,no,yes,no,Company_A Company_B Company_C,Company_B,yes,yes,,no,no,no,no,no,no,,yes,no
"Oct 26, 2019 3:26:46 PM","Oct 26, 2019 5:33:11 PM",1115,1,Mobile Money,79.144444,District_B,Rural,male,30,4,primary 3,no,yes,no,Company_A,,yes,yes,,yes,yes,yes,yes,no,no,,no,no
"Oct 28, 2019 12:34:07 PM","Oct 28, 2019 2:01:42 PM",1115,2,VSLA Account,79.144444,District_B,Rural,male,30,4,primary 3,no,yes,no,Company_A,,yes,yes,,yes,yes,yes,yes,no,no,,no,no
"Oct 28, 2019 2:07:15 PM","Oct 28, 2019 3:17:21 PM",1116,1,Mobile Money,151.52198,District_C,Rural,female,40,6,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,no,yes,no,yes,yes,yes,no
"Oct 28, 2019 4:52:44 PM","Oct 28, 2019 5:56:05 PM",1116,2,Bank Account,151.52198,District_C,Rural,female,40,6,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,no,yes,no,yes,yes,yes,no
"Oct 29, 2019 8:11:01 AM","Oct 29, 2019 9:37:43 AM",1116,3,SACCO Account,151.52198,District_C,Rural,female,40,6,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,no,yes,no,yes,yes,yes,no
"Oct 29, 2019 10:53:29 AM","Oct 29, 2019 12:08:12 PM",1116,4,VSLA Account,151.52198,District_C,Rural,female,40,6,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,no,yes,no,yes,yes,yes,no
"Oct 29, 2019 2:13:37 PM","Oct 29, 2019 3:14:28 PM",1117,1,Mobile Money,543.09499,District_B,Rural,male,22,7,primary 5,no,yes,no,Company_A,,no,,,no,yes,no,no,no,yes,,no,no
"Oct 29, 2019 9:41:01 AM","Oct 29, 2019 10:48:43 AM",1118,1,Mobile Money,213.87654,District_A,Urban,female,39,3,secondary 1,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,no,no,yes,yes,no,no
"Oct 29, 2019 9:01:09 AM","Oct 29, 2019 10:38:47 AM",1118,2,Bank Account,213.87654,District_A,Urban,female,39,3,secondary 1,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,no,no,yes,yes,no,no
"Oct 29, 2019 10:45:25 AM","Oct 29, 2019 11:54:18 AM",1118,3,VSLA Account,213.87654,District_A,Urban,female,39,3,secondary 1,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,no,no,yes,yes,no,no
"Oct 29, 2019 11:59:00 AM","Oct 29, 2019 1:23:45 PM",1119,1,Mobile Money,385.67901,District_A,Urban,male,32,5,secondary 3,no,,no,Company_A Company_B,Company_A,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no
"Oct 29, 2019 1:35:15 PM","Oct 29, 2019 2:37:37 PM",1119,2,Bank Account,385.67901,District_A,Urban,male,32,5,secondary 3,no,,no,Company_A Company_B,Company_A,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no
"Oct 29, 2019 2:49:13 PM","Oct 29, 2019 3:49:31 PM",1119,3,Online Bank Account,385.67901,District_A,Urban,male,32,5,secondary 3,no,,no,Company_A Company_B,Company_A,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no
"Oct 29, 2019 3:54:42 PM","Oct 29, 2019 4:59:10 PM",1119,4,SACCO Account,385.67901,District_A,Urban,male,32,5,secondary 3,no,,no,Company_A Company_B,Company_A,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no
"Oct 29, 2019 10:22:12 AM","Oct 29, 2019 11:23:32 AM",1120,1,Mobile Money,268.16,District_B,Rural,female,38,7,primary 2,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,yes,yes,no,no,,no,no
"Oct 29, 2019 11:31:37 AM","Oct 29, 2019 12:55:27 PM",1120,2,VSLA Account,268.16,District_B,Rural,female,38,7,primary 2,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,yes,yes,no,no,,no,no
"Oct 29, 2019 1:03:26 PM","Oct 29, 2019 2:04:54 PM",1121,1,SACCO Account,240.44482,District_C,Rural,female,35,5,,yes,yes,no,,,,,,no,yes,no,yes,no,no,,no,no
"Oct 29, 2019 2:15:34 PM","Oct 29, 2019 3:26:26 PM",1122,1,SACCO Account,755.76665,District_B,Rural,female,66,2,,yes,yes,no,,,,no,,no,no,no,,,yes,,no,no
"Oct 29, 2019 3:41:05 PM","Oct 29, 2019 4:54:33 PM",1122,2,VSLA Account,755.76665,District_B,Rural,female,66,2,,yes,yes,no,,,,no,,no,no,no,,,yes,,no,no
"Oct 29, 2019 4:48:38 PM","Oct 29, 2019 6:09:43 PM",1123,1,None,133.36605,District_A,Rural,female,43,7,primary 2,no,yes,no,,,,,,,,,,,,,,
